open_time,open,high,low,close,volume
2026-06-20T12:00:00+00:00,63684.01000000,63793.29000000,63584.05000000,63585.33000000,0.07500000
2026-06-20T13:00:00+00:00,63667.20000000,63667.20000000,63306.32000000,63397.14000000,0.09139000
2026-06-20T14:00:00+00:00,63308.79000000,64123.00000000,63169.84000000,63925.21000000,1.69494000
2026-06-20T15:00:00+00:00,63902.97000000,64372.74000000,63850.00000000,64142.86000000,1.69919000
2026-06-20T16:00:00+00:00,64117.34000000,64117.34000000,63930.00000000,64019.38000000,0.98248000
2026-06-20T17:00:00+00:00,64013.46000000,64013.46000000,63771.88000000,63860.57000000,1.16545000
2026-06-20T18:00:00+00:00,63857.80000000,63900.00000000,63805.00000000,63805.00000000,0.32608000
2026-06-20T19:00:00+00:00,63839.93000000,63945.99000000,63836.78000000,63936.22000000,0.15291000
2026-06-20T20:00:00+00:00,63959.99000000,63978.45000000,63858.01000000,63930.43000000,0.12507000
2026-06-20T21:00:00+00:00,63956.10000000,64078.45000000,63930.00000000,64035.72000000,1.47971000
2026-06-20T22:00:00+00:00,63984.17000000,64338.24000000,63984.17000000,64301.78000000,0.58483000
2026-06-20T23:00:00+00:00,64271.60000000,64328.75000000,64250.00000000,64312.80000000,0.09031000
2026-06-21T00:00:00+00:00,64288.54000000,64312.80000000,64250.00000000,64282.73000000,1.67391000
2026-06-21T01:00:00+00:00,64285.84000000,64312.80000000,64225.02000000,64266.02000000,0.23606000
2026-06-21T02:00:00+00:00,64236.87000000,64281.66000000,64224.00000000,64261.67000000,0.18830000
2026-06-21T03:00:00+00:00,64253.63000000,64469.29000000,64233.91000000,64438.31000000,0.07492000
2026-06-21T04:00:00+00:00,64400.10000000,64555.75000000,64273.05000000,64273.05000000,0.08884000
2026-06-21T05:00:00+00:00,64285.83000000,64351.16000000,64225.00000000,64256.48000000,0.01797000
2026-06-21T06:00:00+00:00,64265.78000000,64323.21000000,64200.00000000,64290.74000000,0.22354000
2026-06-21T07:00:00+00:00,64309.76000000,64309.76000000,64176.00000000,64187.77000000,0.03786000
2026-06-21T08:00:00+00:00,64214.66000000,64214.66000000,63875.01000000,63982.76000000,0.18364000
2026-06-21T09:00:00+00:00,64017.65000000,64253.35000000,63962.19000000,64208.20000000,0.58920000
2026-06-21T10:00:00+00:00,64214.48000000,64392.34000000,64209.30000000,64353.27000000,0.05274000
2026-06-21T11:00:00+00:00,64381.20000000,64456.79000000,64117.89000000,64117.89000000,0.39093000
2026-06-21T12:00:00+00:00,64171.36000000,64200.25000000,63965.18000000,64200.25000000,0.13378000
2026-06-21T13:00:00+00:00,64138.84000000,64169.11000000,64027.54000000,64115.91000000,0.11889000
2026-06-21T14:00:00+00:00,64132.50000000,64146.51000000,64014.16000000,64142.02000000,0.21104000
2026-06-21T15:00:00+00:00,64161.19000000,64312.96000000,64110.69000000,64256.11000000,0.33211000
2026-06-21T16:00:00+00:00,64228.00000000,64259.00000000,64054.27000000,64152.34000000,0.10316000
2026-06-21T17:00:00+00:00,64174.18000000,64214.70000000,64072.05000000,64177.06000000,0.04581000
2026-06-21T18:00:00+00:00,64161.15000000,64224.11000000,63965.74000000,64166.39000000,0.05344000
2026-06-21T19:00:00+00:00,64224.08000000,64275.00000000,64176.45000000,64233.64000000,0.14992000
2026-06-21T20:00:00+00:00,64228.09000000,64228.09000000,63725.20000000,63852.65000000,0.23187000
2026-06-21T21:00:00+00:00,63839.27000000,63942.00000000,63531.97000000,63797.23000000,1.54793000
2026-06-21T22:00:00+00:00,63757.35000000,63854.24000000,63596.33000000,63810.30000000,0.22806000
2026-06-21T23:00:00+00:00,63717.95000000,63795.63000000,63286.14000000,63308.83000000,0.73429000
2026-06-22T00:00:00+00:00,63436.51000000,64102.84000000,63386.48000000,63866.18000000,0.88341000
2026-06-22T01:00:00+00:00,63930.34000000,64799.65000000,63857.12000000,64577.23000000,2.20652000
2026-06-22T02:00:00+00:00,64611.60000000,64626.27000000,64240.99000000,64265.78000000,0.22842000
2026-06-22T03:00:00+00:00,64225.54000000,64423.34000000,63925.87000000,63932.67000000,0.79402000
2026-06-22T04:00:00+00:00,63981.72000000,64103.35000000,63872.71000000,64103.34000000,0.18387000
2026-06-22T05:00:00+00:00,64096.85000000,64318.16000000,64086.44000000,64239.61000000,0.21587000
2026-06-22T06:00:00+00:00,64247.29000000,64307.67000000,63950.64000000,64022.74000000,0.33568000
2026-06-22T07:00:00+00:00,63991.31000000,64377.60000000,63987.29000000,64207.66000000,0.24961000
2026-06-22T08:00:00+00:00,64178.07000000,64312.96000000,64050.38000000,64151.39000000,0.30008000
2026-06-22T09:00:00+00:00,64162.83000000,64219.87000000,64070.39000000,64135.57000000,0.04372000
2026-06-22T10:00:00+00:00,64134.89000000,64274.96000000,64103.93000000,64132.80000000,0.11473000
2026-06-22T11:00:00+00:00,64140.43000000,64786.24000000,64121.30000000,64684.40000000,0.58857000
2026-06-22T12:00:00+00:00,64648.10000000,65204.92000000,64588.32000000,65147.97000000,4.38474000
2026-06-22T13:00:00+00:00,65158.04000000,65574.22000000,64943.83000000,65521.85000000,4.28102000
2026-06-22T14:00:00+00:00,65574.24000000,65582.13000000,64862.51000000,64956.69000000,0.46579000
2026-06-22T15:00:00+00:00,65043.57000000,65123.14000000,64741.15000000,64824.35000000,0.67022000
2026-06-22T16:00:00+00:00,64855.59000000,64855.59000000,64521.67000000,64758.90000000,0.95234000
2026-06-22T17:00:00+00:00,64725.81000000,64726.69000000,64402.39000000,64600.00000000,0.81090000
2026-06-22T18:00:00+00:00,64605.69000000,64725.02000000,64318.16000000,64360.81000000,0.36604000
2026-06-22T19:00:00+00:00,64332.61000000,64489.11000000,64300.01000000,64489.11000000,0.94615000
2026-06-22T20:00:00+00:00,64473.88000000,64661.45000000,64365.52000000,64422.14000000,0.14574000
2026-06-22T21:00:00+00:00,64437.54000000,64476.45000000,64173.61000000,64283.53000000,0.29089000
2026-06-22T22:00:00+00:00,64339.81000000,64385.08000000,63818.28000000,63936.61000000,0.37192000
2026-06-22T23:00:00+00:00,63947.49000000,64042.98000000,63907.90000000,64018.92000000,0.29361000
2026-06-23T00:00:00+00:00,64019.00000000,64131.57000000,63857.30000000,64113.93000000,1.04706000
2026-06-23T01:00:00+00:00,64150.19000000,64247.00000000,63913.95000000,64176.10000000,0.33661000
2026-06-23T02:00:00+00:00,64182.74000000,64250.79000000,64090.55000000,64208.49000000,1.17195000
2026-06-23T03:00:00+00:00,64166.75000000,64166.75000000,63977.27000000,64067.06000000,0.05258000
2026-06-23T04:00:00+00:00,64072.77000000,64096.99000000,63612.07000000,63612.07000000,0.40182000
2026-06-23T05:00:00+00:00,63635.07000000,63736.81000000,63352.13000000,63384.14000000,0.57909000
2026-06-23T06:00:00+00:00,63394.75000000,63394.75000000,62578.60000000,62948.84000000,1.29499000
2026-06-23T07:00:00+00:00,62907.06000000,63080.91000000,62881.26000000,62923.01000000,0.42108000
2026-06-23T08:00:00+00:00,62883.12000000,62911.31000000,61950.00000000,62380.57000000,2.94737000
2026-06-23T09:00:00+00:00,62404.64000000,62510.63000000,62353.99000000,62374.70000000,0.14184000
2026-06-23T10:00:00+00:00,62398.22000000,62567.28000000,62240.74000000,62319.76000000,0.23385000
2026-06-23T11:00:00+00:00,62391.10000000,62623.36000000,62322.28000000,62504.61000000,0.60502000
2026-06-23T12:00:00+00:00,62497.47000000,62555.41000000,62221.85000000,62258.30000000,0.31811000
2026-06-23T13:00:00+00:00,62260.66000000,62528.76000000,61976.71000000,62459.09000000,0.90748000
2026-06-23T14:00:00+00:00,62484.59000000,62835.78000000,62442.96000000,62448.88000000,0.89800000
2026-06-23T15:00:00+00:00,62459.63000000,62502.66000000,62230.15000000,62466.76000000,0.32538000
2026-06-23T16:00:00+00:00,62479.44000000,62838.60000000,62421.14000000,62547.95000000,0.51980000
2026-06-23T17:00:00+00:00,62552.54000000,62685.70000000,62321.62000000,62363.06000000,0.42267000
2026-06-23T18:00:00+00:00,62378.24000000,62457.88000000,62109.57000000,62229.71000000,0.42714000
2026-06-23T19:00:00+00:00,62260.64000000,62450.00000000,62230.83000000,62414.18000000,0.99175000
2026-06-23T20:00:00+00:00,62420.19000000,62506.31000000,62386.95000000,62462.62000000,0.24578000
2026-06-23T21:00:00+00:00,62497.05000000,62656.83000000,62474.34000000,62592.46000000,0.15323000
2026-06-23T22:00:00+00:00,62590.89000000,62763.29000000,62517.05000000,62579.20000000,0.33090000
2026-06-23T23:00:00+00:00,62582.74000000,62763.29000000,62500.79000000,62747.40000000,0.32637000
2026-06-24T00:00:00+00:00,62748.30000000,63020.21000000,62729.65000000,62995.32000000,0.97743000
2026-06-24T01:00:00+00:00,63016.81000000,63093.37000000,62821.71000000,62967.00000000,0.10460000
2026-06-24T02:00:00+00:00,62900.00000000,62900.00000000,62640.47000000,62693.31000000,0.09587000
2026-06-24T03:00:00+00:00,62658.13000000,62820.64000000,62472.26000000,62744.23000000,0.59821000
2026-06-24T04:00:00+00:00,62714.69000000,62790.77000000,62536.34000000,62775.44000000,0.13717000
2026-06-24T05:00:00+00:00,62750.57000000,63050.00000000,62708.48000000,62886.50000000,0.74385000
2026-06-24T06:00:00+00:00,62854.75000000,62912.51000000,62740.59000000,62740.59000000,0.24888000
2026-06-24T07:00:00+00:00,62746.34000000,62841.04000000,62623.36000000,62678.17000000,0.21292000
2026-06-24T08:00:00+00:00,62651.41000000,62798.77000000,62616.06000000,62796.49000000,0.08330000
2026-06-24T09:00:00+00:00,62796.49000000,62796.49000000,62644.33000000,62687.45000000,0.04609000
2026-06-24T10:00:00+00:00,62637.91000000,62645.01000000,62434.41000000,62455.80000000,0.43221000
2026-06-24T11:00:00+00:00,62441.49000000,63182.13000000,62326.63000000,62893.42000000,7.70656000
2026-06-24T12:00:00+00:00,62921.82000000,62963.73000000,62612.65000000,62612.65000000,1.57492000
2026-06-24T13:00:00+00:00,62592.34000000,62592.34000000,61290.98000000,61327.54000000,5.77696000
2026-06-24T14:00:00+00:00,61319.17000000,61462.81000000,60908.73000000,61097.76000000,1.54498000
2026-06-24T15:00:00+00:00,61105.03000000,61113.28000000,60253.29000000,60286.77000000,4.95011000
2026-06-24T16:00:00+00:00,60340.87000000,60652.42000000,59668.17000000,59889.60000000,7.04809000
2026-06-24T17:00:00+00:00,59835.44000000,60039.14000000,59123.66000000,59428.00000000,3.59374000
2026-06-24T18:00:00+00:00,59412.21000000,59983.49000000,59349.59000000,59588.68000000,4.94253000
2026-06-24T19:00:00+00:00,59637.96000000,59945.92000000,59485.20000000,59925.91000000,2.57554000
2026-06-24T20:00:00+00:00,59882.61000000,61192.72000000,59882.61000000,60986.31000000,0.98629000
2026-06-24T21:00:00+00:00,60986.31000000,61130.58000000,60698.20000000,61107.65000000,0.72923000
2026-06-24T22:00:00+00:00,61161.10000000,61253.31000000,60807.26000000,60807.26000000,0.63195000
2026-06-24T23:00:00+00:00,60861.42000000,61061.55000000,60861.42000000,61061.55000000,0.31764000
2026-06-25T00:00:00+00:00,61077.45000000,61137.57000000,60748.77000000,60775.12000000,0.95108000
2026-06-25T01:00:00+00:00,60830.27000000,60959.55000000,60748.77000000,60894.06000000,0.21842000
2026-06-25T02:00:00+00:00,60906.33000000,60931.41000000,60690.95000000,60738.42000000,0.17356000
2026-06-25T03:00:00+00:00,60822.63000000,60900.61000000,60693.07000000,60889.67000000,0.24231000
2026-06-25T04:00:00+00:00,60895.03000000,61382.03000000,60807.26000000,61374.62000000,0.19014000
2026-06-25T05:00:00+00:00,61404.52000000,61760.76000000,61404.52000000,61646.75000000,0.80363000
2026-06-25T06:00:00+00:00,61655.18000000,61832.32000000,61635.02000000,61778.60000000,0.33336000
2026-06-25T07:00:00+00:00,61762.09000000,61939.65000000,61689.06000000,61869.65000000,0.08093000
2026-06-25T08:00:00+00:00,61794.87000000,61806.21000000,61690.52000000,61690.52000000,0.05791000
2026-06-25T09:00:00+00:00,61717.07000000,61777.86000000,61617.03000000,61724.84000000,0.09091000
2026-06-25T10:00:00+00:00,61680.99000000,61715.81000000,61281.31000000,61281.31000000,0.28066000
2026-06-25T11:00:00+00:00,61307.35000000,61486.52000000,60999.62000000,61281.06000000,10.76728000
2026-06-25T12:00:00+00:00,61284.33000000,61716.41000000,61092.98000000,61205.37000000,0.64758000
2026-06-25T13:00:00+00:00,61274.13000000,61345.25000000,58150.00000000,58256.13000000,8.19277000
2026-06-25T14:00:00+00:00,58315.16000000,60467.78000000,58315.16000000,59503.56000000,10.76506000
2026-06-25T15:00:00+00:00,59460.46000000,59656.25000000,58882.40000000,59565.55000000,20.05904000
2026-06-25T16:00:00+00:00,59565.00000000,60144.68000000,59047.76000000,59323.83000000,12.55291000
2026-06-25T17:00:00+00:00,59326.61000000,59711.11000000,59145.84000000,59654.41000000,4.99577000
2026-06-25T18:00:00+00:00,59680.76000000,59741.28000000,59358.98000000,59501.96000000,2.99556000
2026-06-25T19:00:00+00:00,59509.98000000,59509.98000000,59191.64000000,59330.61000000,1.07317000
2026-06-25T20:00:00+00:00,59323.21000000,59736.97000000,59312.56000000,59405.42000000,6.87227000
2026-06-25T21:00:00+00:00,59468.21000000,60238.95000000,59466.98000000,60202.80000000,8.25154000
2026-06-25T22:00:00+00:00,60202.80000000,60202.80000000,59681.11000000,59841.20000000,14.58836000
2026-06-25T23:00:00+00:00,59910.99000000,60175.10000000,59690.22000000,59690.22000000,4.07554000
2026-06-26T00:00:00+00:00,59805.82000000,59886.33000000,59643.48000000,59669.68000000,1.76337000
2026-06-26T01:00:00+00:00,59671.28000000,59765.31000000,59245.83000000,59416.32000000,0.70345000
2026-06-26T02:00:00+00:00,59425.54000000,59425.54000000,58386.32000000,58552.91000000,9.82608000
2026-06-26T03:00:00+00:00,58570.52000000,60111.00000000,58372.73000000,59978.65000000,1.69214000
2026-06-26T04:00:00+00:00,60074.60000000,60202.89000000,59852.11000000,59904.25000000,0.64064000
2026-06-26T05:00:00+00:00,59916.00000000,60020.44000000,59778.36000000,59932.00000000,0.38026000
2026-06-26T06:00:00+00:00,59888.83000000,60402.11000000,59706.93000000,60331.43000000,0.97983000
2026-06-26T07:00:00+00:00,60316.30000000,60740.71000000,60288.41000000,60526.17000000,0.86964000
2026-06-26T08:00:00+00:00,60559.81000000,60559.81000000,60166.48000000,60231.14000000,0.41622000
2026-06-26T09:00:00+00:00,60226.30000000,60226.30000000,59628.88000000,59731.26000000,0.40923000
2026-06-26T10:00:00+00:00,59741.17000000,59798.32000000,59285.19000000,59285.19000000,0.71054000
2026-06-26T11:00:00+00:00,59393.86000000,59516.81000000,59296.18000000,59350.64000000,0.19062000
2026-06-26T12:00:00+00:00,59378.26000000,59920.07000000,58998.39000000,59231.68000000,1.28700000
2026-06-26T13:00:00+00:00,59240.17000000,60176.12000000,58539.06000000,60161.84000000,9.24695000
2026-06-26T14:00:00+00:00,60164.85000000,60273.41000000,59375.90000000,59683.59000000,5.35775000
2026-06-26T15:00:00+00:00,59606.48000000,60492.96000000,59606.48000000,60336.01000000,4.61540000
2026-06-26T16:00:00+00:00,60340.58000000,60547.17000000,59986.73000000,60044.29000000,0.69798000
2026-06-26T17:00:00+00:00,60032.08000000,60284.46000000,59967.46000000,60063.10000000,4.14720000
2026-06-26T18:00:00+00:00,60035.54000000,60141.92000000,59567.46000000,59667.46000000,0.75597000
2026-06-26T19:00:00+00:00,59678.21000000,60106.67000000,59670.34000000,59761.60000000,0.60159000
2026-06-26T20:00:00+00:00,59794.97000000,59975.70000000,59607.82000000,59720.67000000,3.91826000
2026-06-26T21:00:00+00:00,59709.80000000,60165.60000000,59682.41000000,59972.25000000,3.53140000
2026-06-26T22:00:00+00:00,59910.58000000,60095.07000000,59781.28000000,60062.75000000,0.24338000
2026-06-26T23:00:00+00:00,60062.60000000,60109.66000000,59940.80000000,60096.02000000,0.08352000
2026-06-27T00:00:00+00:00,60127.68000000,60178.12000000,59913.05000000,60049.02000000,0.64236000
2026-06-27T01:00:00+00:00,60031.59000000,60031.59000000,59949.04000000,59962.44000000,0.18403000
2026-06-27T02:00:00+00:00,59949.49000000,60382.61000000,59941.93000000,60314.90000000,7.14308000
2026-06-27T03:00:00+00:00,60283.53000000,60394.99000000,60173.78000000,60321.85000000,0.23309000
2026-06-27T04:00:00+00:00,60321.85000000,60482.40000000,60238.94000000,60238.94000000,8.73814000
2026-06-27T05:00:00+00:00,60252.02000000,60286.76000000,60150.40000000,60275.52000000,0.23710000
2026-06-27T06:00:00+00:00,60240.21000000,60546.01000000,60134.50000000,60368.08000000,6.94512000
2026-06-27T07:00:00+00:00,60376.02000000,60566.92000000,60294.12000000,60544.65000000,0.14321000
2026-06-27T08:00:00+00:00,60541.01000000,60541.01000000,60416.00000000,60454.67000000,0.20325000
